委托日期,账户名称,资金账号,证券代码,交易市场,交易方向,母单编号,篮子编号,委托编号,柜台编号,算法类型,算法实例,子单状态,委托时间,委托数量,委托价格,成交数量,成交均价,完成金额,剩余数量,交易费用,其他费用
20230601	,jltest1	,202304181002	,600691.SH	,上交所,卖出,6880527337660004300	,202360192361210924	,6600527342000000000	,KF_6600527342000000000	,VWAP,kf_vwap_plus,已成,09:30:00,4300,3.080,4300,3.080,13244.00,0,0.00,14.29
20230601	,jltest2	,202305181001	,600691.SH	,上交所,卖出,6880527336830004500	,202360192252880824	,6600527342000000100	,KF_6600527342000000100	,VWAP,kf_vwap_plus,已成,09:30:00,1700,3.080,1700,3.080,5236.00,0,0.00,5.65
20230601	,jltest2	,202305181001	,600578.SH	,上交所,卖出,6880527336830003100	,202360192252880220	,6600527342000000200	,KF_6600527342000000200	,VWAP,kf_vwap_plus,已成,09:30:00,2100,3.760,2100,3.760,7896.00,0,0.00,8.52
20230601	,jltest2	,202305181001	,002042.SZ	,深交所,卖出,6880527336830001900	,20236019225287919	,6600527342000000300	,KF_6600527342000000300	,VWAP,kf_vwap_plus,已撤,09:30:00,800,3.180,0,0.000,0.00,0,0.00,0.00
20230601	,jltest1	,202304181002	,300477.SZ	,深交所,买入,6880527337660007900	,202360192361215342	,6600527342000000400	,KF_6600527342000000400	,VWAP,kf_vwap_plus,已成,09:30:00,1100,4.550,1100,4.560,5016.00,0,0.00,0.39
20230601	,jltest2	,202305181001	,300477.SZ	,深交所,买入,6880527336830007900	,202360192252883242	,6600527342000000500	,KF_6600527342000000500	,VWAP,kf_vwap_plus,已成,09:30:00,300,4.550,300,4.560,1368.00,0,0.00,0.11
20230601	,jltest1	,202304181002	,600578.SH	,上交所,卖出,6880527337660003900	,202360192361210620	,6600527342000000600	,KF_6600527342000000600	,VWAP,kf_vwap_plus,已成,09:30:00,10700,3.760,10700,3.760,40232.00,0,0.00,43.40
20230601	,jltest1	,202304181002	,002042.SZ	,深交所,卖出,6880527337660002100	,20236019236120969	,6600527342000000700	,KF_6600527342000000700	,VWAP,kf_vwap_plus,已撤,09:30:00,4000,3.180,0,0.000,0.00,0,0.00,0.00
20230601	,jltest1	,202304181002	,600675.SH	,上交所,卖出,6880527337660004100	,202360192361210822	,6600527342000000800	,KF_6600527342000000800	,VWAP,kf_vwap_plus,已成,09:30:00,6300,2.820,6300,2.820,17766.00,0,0.00,19.16
20230601	,jltest2	,202305181001	,600675.SH	,上交所,卖出,6880527336830003900	,202360192252880422	,6600527342000000900	,KF_6600527342000000900	,VWAP,kf_vwap_plus,已成,09:30:00,1000,2.820,1000,2.820,2820.00,0,0.00,3.04
20230601	,jltest2	,202305181001	,000652.SZ	,深交所,卖出,6880527336830000300	,20236019225287834	,6600527342000001000	,KF_6600527342000001000	,VWAP,kf_vwap_plus,已撤,09:30:00,1900,4.110,0,0.000,0.00,0,0.00,0.00
20230601	,jltest1	,202304181002	,000652.SZ	,深交所,卖出,6880527337660000300	,20236019236120924	,6600527342000001100	,KF_6600527342000001100	,VWAP,kf_vwap_plus,已撤,09:30:00,9300,4.110,0,0.000,0.00,0,0.00,0.00
20230601	,jltest1	,202304181002	,000517.SZ	,深交所,买入,6880527337660005900	,202360192361212530	,6600527342000001200	,KF_6600527342000001200	,VWAP,kf_vwap_plus,已成,09:30:00,2800,2.910,2800,2.910,8148.00,0,0.00,0.64
20230601	,jltest2	,202305181001	,000517.SZ	,深交所,买入,6880527336830005500	,202360192252882230	,6600527342000001300	,KF_6600527342000001300	,VWAP,kf_vwap_plus,已成,09:30:00,300,2.910,300,2.910,873.00,0,0.00,0.07
20230601	,jltest2	,202305181001	,002239.SZ	,深交所,卖出,6880527336830001500	,202360192252879210	,6600527342000001400	,KF_6600527342000001400	,VWAP,kf_vwap_plus,已成,09:30:00,3100,2.500,3100,2.510,7781.00,0,0.00,8.39
20230601	,jltest1	,202304181002	,002239.SZ	,深交所,卖出,6880527337660001900	,202360192361209710	,6600527342000001500	,KF_6600527342000001500	,VWAP,kf_vwap_plus,已成,09:30:00,19200,2.500,19200,2.510,48192.00,0,0.00,51.98
20230601	,jltest2	,202305181001	,600403.SH	,上交所,卖出,6880527336830003500	,202360192252880119	,6600527342000001600	,KF_6600527342000001600	,VWAP,kf_vwap_plus,已成,09:30:00,400,4.130,400,4.130,1652.00,0,0.00,1.78
20230601	,jltest1	,202304181002	,600403.SH	,上交所,卖出,6880527337660003500	,202360192361210519	,6600527342000001700	,KF_6600527342000001700	,VWAP,kf_vwap_plus,已成,09:30:00,2400,4.130,2400,4.130,9912.00,0,0.00,10.69
20230601	,jltest2	,202305181001	,600400.SH	,上交所,卖出,6880527336830002900	,202360192252880018	,6600527342000001800	,KF_6600527342000001800	,VWAP,kf_vwap_plus,已成,09:30:00,2900,3.190,2900,3.190,9251.00,0,0.00,9.98
20230601	,jltest1	,202304181002	,600400.SH	,上交所,卖出,6880527337660003100	,202360192361210518	,6600527342000001900	,KF_6600527342000001900	,VWAP,kf_vwap_plus,已成,09:30:00,14800,3.190,14800,3.190,47212.00,0,0.00,50.93
20230601	,jltest1	,202304181002	,000088.SZ	,深交所,卖出,6880527337660000900	,20236019236120912	,6600527342000002000	,KF_6600527342000002000	,VWAP,kf_vwap_plus,已成,09:30:00,4500,4.920,4500,4.920,22140.00,0,0.00,23.88
20230601	,jltest2	,202305181001	,002435.SZ	,深交所,买入,6880527336830006100	,202360192252882634	,6600527342000002100	,KF_6600527342000002100	,VWAP,kf_vwap_plus,已成,09:30:00,100,4.710,100,4.710,471.00,0,0.00,0.04
20230601	,jltest2	,202305181001	,002285.SZ	,深交所,卖出,6880527336830002100	,202360192252879412	,6600527342000002200	,KF_6600527342000002200	,VWAP,kf_vwap_plus,已成,09:30:00,2400,2.520,2400,2.520,6048.00,0,0.00,6.52
20230601	,jltest1	,202304181002	,002285.SZ	,深交所,卖出,6880527337660001700	,202360192361209812	,6600527342000002300	,KF_6600527342000002300	,VWAP,kf_vwap_plus,已成,09:30:00,9200,2.520,9200,2.520,23184.00,0,0.00,25.01
20230601	,jltest2	,202305181001	,002023.SZ	,深交所,卖出,6880527336830001700	,20236019225287908	,6600527342000002400	,KF_6600527342000002400	,VWAP,kf_vwap_plus,已成,09:30:00,400,8.660,400,8.660,3464.00,0,0.00,3.74
20230601	,jltest1	,202304181002	,002435.SZ	,深交所,买入,6880527337660006300	,202360192361212834	,6600527342000002500	,KF_6600527342000002500	,VWAP,kf_vwap_plus,已成,09:30:00,300,4.710,300,4.710,1413.00,0,0.00,0.11
20230601	,jltest1	,202304181002	,002023.SZ	,深交所,卖出,6880527337660001300	,20236019236120958	,6600527342000002600	,KF_6600527342000002600	,VWAP,kf_vwap_plus,已成,09:30:00,1400,8.660,1400,8.660,12124.00,0,0.00,13.08
20230601	,jltest2	,202305181001	,600577.SH	,上交所,买入,6880527336830008700	,202360192252883546	,6600527342000002700	,KF_6600527342000002700	,VWAP,kf_vwap_plus,已成,09:30:00,300,4.170,300,4.170,1251.00,0,0.00,0.10
20230601	,jltest2	,202305181001	,600120.SH	,上交所,卖出,6880527336830003700	,202360192252879917	,6600527342000002800	,KF_6600527342000002800	,VWAP,kf_vwap_plus,已成,09:30:00,700,3.900,700,3.900,2730.00,0,0.00,2.94
20230601	,jltest1	,202304181002	,600577.SH	,上交所,买入,6880527337660008900	,202360192361216646	,6600527342000002900	,KF_6600527342000002900	,VWAP,kf_vwap_plus,已成,09:30:00,2200,4.170,2200,4.170,9174.00,0,0.00,0.72
20230601	,jltest1	,202304181002	,600120.SH	,上交所,卖出,6880527337660003300	,202360192361210417	,6600527342000003000	,KF_6600527342000003000	,VWAP,kf_vwap_plus,已成,09:30:00,7100,3.900,7100,3.900,27690.00,0,0.00,29.87
20230601	,jltest2	,202305181001	,600688.SH	,上交所,卖出,6880527336830004100	,202360192252880723	,6600527342000003100	,KF_6600527342000003100	,VWAP,kf_vwap_plus,已成,09:30:00,600,3.150,600,3.150,1890.00,0,0.00,2.04
20230601	,jltest1	,202304181002	,600688.SH	,上交所,卖出,6880527337660004500	,202360192361210823	,6600527342000003200	,KF_6600527342000003200	,VWAP,kf_vwap_plus,已成,09:30:00,4600,3.150,4600,3.150,14490.00,0,0.00,15.63
20230601	,jltest1	,202304181002	,000088.SZ	,深交所,卖出,6880527337660000900	,20236019236120912	,6600527342020000000	,KF_6600527342020000000	,VWAP,kf_vwap_plus,已成,09:30:02,200,4.930,200,4.930,986.00,0,0.00,1.06
20230601	,jltest2	,202305181001	,000088.SZ	,深交所,卖出,6880527336830000100	,20236019225287822	,6600527342020000100	,KF_6600527342020000100	,VWAP,kf_vwap_plus,已成,09:30:02,100,4.930,100,4.930,493.00,0,0.00,0.53
20230601	,jltest1	,202304181002	,300457.SZ	,深交所,买入,6880527337660007700	,202360192361214641	,6600527342020000200	,KF_6600527342020000200	,VWAP,kf_vwap_plus,已成,09:30:02,2400,17.510,2400,17.510,42024.00,0,0.00,3.31
20230601	,jltest2	,202305181001	,000517.SZ	,深交所,买入,6880527336830005500	,202360192252882230	,6600527342020000300	,KF_6600527342020000300	,VWAP,kf_vwap_plus,已成,09:30:02,200,2.910,200,2.910,582.00,0,0.00,0.05
20230601	,jltest2	,202305181001	,002239.SZ	,深交所,卖出,6880527336830001500	,202360192252879210	,6600527342020000400	,KF_6600527342020000400	,VWAP,kf_vwap_plus,已成,09:30:02,200,2.520,200,2.520,504.00,0,0.00,0.54
20230601	,jltest1	,202304181002	,000517.SZ	,深交所,买入,6880527337660005900	,202360192361212530	,6600527342020000500	,KF_6600527342020000500	,VWAP,kf_vwap_plus,已成,09:30:02,1200,2.910,1200,2.910,3492.00,0,0.00,0.27
20230601	,jltest1	,202304181002	,002239.SZ	,深交所,卖出,6880527337660001900	,202360192361209710	,6600527342020000600	,KF_6600527342020000600	,VWAP,kf_vwap_plus,已成,09:30:02,1000,2.520,1000,2.520,2520.00,0,0.00,2.72
20230601	,jltest2	,202305181001	,600403.SH	,上交所,卖出,6880527336830003500	,202360192252880119	,6600527342020000700	,KF_6600527342020000700	,VWAP,kf_vwap_plus,已成,09:30:02,100,4.130,100,4.130,413.00,0,0.00,0.45
20230601	,jltest1	,202304181002	,600403.SH	,上交所,卖出,6880527337660003500	,202360192361210519	,6600527342020000800	,KF_6600527342020000800	,VWAP,kf_vwap_plus,已成,09:30:02,200,4.130,200,4.130,826.00,0,0.00,0.89
20230601	,jltest2	,202305181001	,600675.SH	,上交所,卖出,6880527336830003900	,202360192252880422	,6600527342030000000	,KF_6600527342030000000	,VWAP,kf_vwap_plus,已撤,09:30:03,100,2.830,0,0.000,0.00,0,0.00,0.00
20230601	,jltest1	,202304181002	,600675.SH	,上交所,卖出,6880527337660004100	,202360192361210822	,6600527342030000100	,KF_6600527342030000100	,VWAP,kf_vwap_plus,已撤,09:30:03,400,2.830,0,0.000,0.00,0,0.00,0.00
20230601	,jltest2	,202305181001	,000517.SZ	,深交所,买入,6880527336830005500	,202360192252882230	,6600527342050000000	,KF_6600527342050000000	,VWAP,kf_vwap_plus,已成,09:30:05,500,2.910,500,2.910,1455.00,0,0.00,0.11
20230601	,jltest1	,202304181002	,000517.SZ	,深交所,买入,6880527337660005900	,202360192361212530	,6600527342050000100	,KF_6600527342050000100	,VWAP,kf_vwap_plus,已成,09:30:05,3900,2.910,3900,2.910,11349.00,0,0.00,0.89
20230601	,jltest2	,202305181001	,002042.SZ	,深交所,卖出,6880527336830001900	,20236019225287919	,6600527342050000200	,KF_6600527342050000200	,VWAP,kf_vwap_plus,已撤,09:30:05,300,3.180,0,0.000,0.00,0,0.00,0.00
20230601	,jltest2	,202305181001	,002239.SZ	,深交所,卖出,6880527336830001500	,202360192252879210	,6600527342050000300	,KF_6600527342050000300	,VWAP,kf_vwap_plus,已成,09:30:05,500,2.520,500,2.520,1260.00,0,0.00,1.36
20230601	,jltest1	,202304181002	,002042.SZ	,深交所,卖出,6880527337660002100	,20236019236120969	,6600527342050000400	,KF_6600527342050000400	,VWAP,kf_vwap_plus,已撤,09:30:05,1200,3.180,0,0.000,0.00,0,0.00,0.00
20230601	,jltest1	,202304181002	,002239.SZ	,深交所,卖出,6880527337660001900	,202360192361209710	,6600527342050000500	,KF_6600527342050000500	,VWAP,kf_vwap_plus,已成,09:30:05,2600,2.520,2600,2.520,6552.00,0,0.00,7.07
20230601	,jltest2	,202305181001	,603609.SH	,上交所,卖出,6880527336830005300	,202360192252881128	,6600527342050000600	,KF_6600527342050000600	,VWAP,kf_vwap_plus,已撤,09:30:05,500,9.250,0,0.000,0.00,0,0.00,0.00
20230601	,jltest1	,202304181002	,603609.SH	,上交所,卖出,6880527337660005300	,202360192361211228	,6600527342050000700	,KF_6600527342050000700	,VWAP,kf_vwap_plus,已撤,09:30:05,1900,9.250,0,0.000,0.00,0,0.00,0.00
20230601	,jltest1	,202304181002	,000088.SZ	,深交所,卖出,6880527337660000900	,20236019236120912	,6600527342060000000	,KF_6600527342060000000	,VWAP,kf_vwap_plus,已成,09:30:06,2200,4.920,2200,4.920,10824.00,0,0.00,11.68
20230601	,jltest1	,202304181002	,000582.SZ	,深交所,卖出,6880527337660000100	,20236019236120913	,6600527342060000100	,KF_6600527342060000100	,VWAP,kf_vwap_plus,已成,09:30:06,16300,7.970,16300,7.970,129911.00,0,0.00,140.13
20230601	,jltest2	,202305181001	,600675.SH	,上交所,卖出,6880527336830003900	,202360192252880422	,6600527342060000200	,KF_6600527342060000200	,VWAP,kf_vwap_plus,已成,09:30:06,1600,2.820,1600,2.820,4512.00,0,0.00,4.87
20230601	,jltest1	,202304181002	,300457.SZ	,深交所,买入,6880527337660007700	,202360192361214641	,6600527342060000300	,KF_6600527342060000300	,VWAP,kf_vwap_plus,已撤,09:30:06,1300,17.510,0,0.000,0.00,0,0.00,0.00
20230601	,jltest1	,202304181002	,600675.SH	,上交所,卖出,6880527337660004100	,202360192361210822	,6600527342060000400	,KF_6600527342060000400	,VWAP,kf_vwap_plus,已成,09:30:06,10100,2.820,10100,2.820,28482.00,0,0.00,30.72
20230601	,jltest2	,202305181001	,300457.SZ	,深交所,买入,6880527336830007700	,202360192252883141	,6600527342060000500	,KF_6600527342060000500	,VWAP,kf_vwap_plus,已撤,09:30:06,300,17.510,0,0.000,0.00,0,0.00,0.00
20230601	,jltest1	,202304181002	,000968.SZ	,深交所,卖出,6880527337660001100	,20236019236120947	,6600527342070000000	,KF_6600527342070000000	,VWAP,kf_vwap_plus,已成,09:30:07,1400,7.740,1400,7.740,10836.00,0,0.00,11.69
20230601	,jltest1	,202304181002	,600577.SH	,上交所,买入,6880527337660008900	,202360192361216646	,6600527342070000100	,KF_6600527342070000100	,VWAP,kf_vwap_plus,已成,09:30:07,24200,4.180,24200,4.180,101156.00,0,0.00,7.96
20230601	,jltest1	,202304181002	,002239.SZ	,深交所,卖出,6880527337660001900	,202360192361209710	,6600527342080000000	,KF_6600527342080000000	,VWAP,kf_vwap_plus,已成,09:30:08,200,2.520,200,2.520,504.00,0,0.00,0.54
20230601	,jltest1	,202304181002	,300457.SZ	,深交所,买入,6880527337660007700	,202360192361214641	,6600527342080000100	,KF_6600527342080000100	,VWAP,kf_vwap_plus,已成,09:30:08,1000,17.540,1000,17.540,17540.00,0,0.00,1.38
20230601	,jltest2	,202305181001	,300457.SZ	,深交所,买入,6880527336830007700	,202360192252883141	,6600527342090000000	,KF_6600527342090000000	,VWAP,kf_vwap_plus,已成,09:30:09,400,17.530,400,17.530,7012.00,0,0.00,0.55
20230601	,jltest2	,202305181001	,600675.SH	,上交所,卖出,6880527336830003900	,202360192252880422	,6600527342090000100	,KF_6600527342090000100	,VWAP,kf_vwap_plus,已撤,09:30:09,500,2.830,0,0.000,0.00,0,0.00,0.00
20230601	,jltest1	,202304181002	,600675.SH	,上交所,卖出,6880527337660004100	,202360192361210822	,6600527342090000200	,KF_6600527342090000200	,VWAP,kf_vwap_plus,已撤,09:30:09,3700,2.830,0,0.000,0.00,0,0.00,0.00
20230601	,jltest1	,202304181002	,600403.SH	,上交所,卖出,6880527337660003500	,202360192361210519	,6600527342090000300	,KF_6600527342090000300	,VWAP,kf_vwap_plus,已成,09:30:09,2300,4.130,2300,4.130,9499.00,0,0.00,10.25
20230601	,jltest1	,202304181002	,603612.SH	,上交所,买入,6880527337660010100	,202360192361217352	,6600527342090000400	,KF_6600527342090000400	,VWAP,kf_vwap_plus,已成,09:30:09,1500,18.300,1500,18.310,27465.00,0,0.00,2.16
20230601	,jltest2	,202305181001	,600403.SH	,上交所,卖出,6880527336830003500	,202360192252880119	,6600527342090000500	,KF_6600527342090000500	,VWAP,kf_vwap_plus,已成,09:30:09,400,4.130,400,4.130,1652.00,0,0.00,1.78
20230601	,jltest2	,202305181001	,002435.SZ	,深交所,买入,6880527336830006100	,202360192252882634	,6600527342110000000	,KF_6600527342110000000	,VWAP,kf_vwap_plus,已成,09:30:11,300,4.710,300,4.710,1413.00,0,0.00,0.11
20230601	,jltest1	,202304181002	,002435.SZ	,深交所,买入,6880527337660006300	,202360192361212834	,6600527342110000100	,KF_6600527342110000100	,VWAP,kf_vwap_plus,已成,09:30:11,800,4.710,800,4.710,3768.00,0,0.00,0.30
20230601	,jltest1	,202304181002	,002042.SZ	,深交所,卖出,6880527337660002100	,20236019236120969	,6600527342110000200	,KF_6600527342110000200	,VWAP,kf_vwap_plus,已撤,09:30:11,500,3.180,0,0.000,0.00,0,0.00,0.00
20230601	,jltest2	,202305181001	,600403.SH	,上交所,卖出,6880527336830003500	,202360192252880119	,6600527342110000300	,KF_6600527342110000300	,VWAP,kf_vwap_plus,已成,09:30:11,100,4.130,100,4.140,414.00,0,0.00,0.45
20230601	,jltest1	,202304181002	,600403.SH	,上交所,卖出,6880527337660003500	,202360192361210519	,6600527342110000400	,KF_6600527342110000400	,VWAP,kf_vwap_plus,已成,09:30:11,500,4.130,500,4.140,2070.00,0,0.00,2.23
20230601	,jltest2	,202305181001	,600120.SH	,上交所,卖出,6880527336830003700	,202360192252879917	,6600527342110000500	,KF_6600527342110000500	,VWAP,kf_vwap_plus,已成,09:30:11,700,3.900,700,3.900,2730.00,0,0.00,2.94
20230601	,jltest2	,202305181001	,002042.SZ	,深交所,卖出,6880527336830001900	,20236019225287919	,6600527342110000600	,KF_6600527342110000600	,VWAP,kf_vwap_plus,已撤,09:30:11,100,3.180,0,0.000,0.00,0,0.00,0.00
20230601	,jltest1	,202304181002	,600120.SH	,上交所,卖出,6880527337660003300	,202360192361210417	,6600527342110000700	,KF_6600527342110000700	,VWAP,kf_vwap_plus,已成,09:30:11,7100,3.900,7100,3.900,27690.00,0,0.00,29.87
20230601	,jltest1	,202304181002	,002950.SZ	,深交所,买入,6880527337660007100	,202360192361213138	,6600527342120000000	,KF_6600527342120000000	,VWAP,kf_vwap_plus,已成,09:30:12,300,11.010,300,11.010,3303.00,0,0.00,0.26
20230601	,jltest2	,202305181001	,600688.SH	,上交所,卖出,6880527336830004100	,202360192252880723	,6600527342130000000	,KF_6600527342130000000	,VWAP,kf_vwap_plus,已成,09:30:13,300,3.150,300,3.150,945.00,0,0.00,1.02
20230601	,jltest2	,202305181001	,600577.SH	,上交所,买入,6880527336830008700	,202360192252883546	,6600527342130000100	,KF_6600527342130000100	,VWAP,kf_vwap_plus,已成,09:30:13,2600,4.180,2600,4.180,10868.00,0,0.00,0.86
20230601	,jltest1	,202304181002	,600688.SH	,上交所,卖出,6880527337660004500	,202360192361210823	,6600527342130000200	,KF_6600527342130000200	,VWAP,kf_vwap_plus,已成,09:30:13,1800,3.150,1800,3.150,5670.00,0,0.00,6.12
20230601	,jltest1	,202304181002	,002950.SZ	,深交所,买入,6880527337660007100	,202360192361213138	,6600527342140000000	,KF_6600527342140000000	,VWAP,kf_vwap_plus,已成,09:30:14,2800,11.010,2800,11.010,30828.00,0,0.00,2.43
20230601	,jltest2	,202305181001	,600120.SH	,上交所,卖出,6880527336830003700	,202360192252879917	,6600527342140000100	,KF_6600527342140000100	,VWAP,kf_vwap_plus,已成,09:30:14,700,3.900,700,3.900,2730.00,0,0.00,2.94
20230601	,jltest1	,202304181002	,002239.SZ	,深交所,卖出,6880527337660001900	,202360192361209710	,6600527342140000200	,KF_6600527342140000200	,VWAP,kf_vwap_plus,已成,09:30:14,200,2.520,200,2.520,504.00,0,0.00,0.54
20230601	,jltest1	,202304181002	,600120.SH	,上交所,卖出,6880527337660003300	,202360192361210417	,6600527342140000300	,KF_6600527342140000300	,VWAP,kf_vwap_plus,已成,09:30:14,7100,3.900,7100,3.900,27690.00,0,0.00,29.87
20230601	,jltest2	,202305181001	,000088.SZ	,深交所,卖出,6880527336830000100	,20236019225287822	,6600527342150000000	,KF_6600527342150000000	,VWAP,kf_vwap_plus,已成,09:30:15,100,4.930,100,4.930,493.00,0,0.00,0.53
20230601	,jltest2	,202305181001	,600120.SH	,上交所,卖出,6880527336830003700	,202360192252879917	,6600527342150000100	,KF_6600527342150000100	,VWAP,kf_vwap_plus,已成,09:30:15,200,3.910,200,3.910,782.00,0,0.00,0.84
20230601	,jltest1	,202304181002	,000088.SZ	,深交所,卖出,6880527337660000900	,20236019236120912	,6600527342150000200	,KF_6600527342150000200	,VWAP,kf_vwap_plus,已成,09:30:15,100,4.930,100,4.930,493.00,0,0.00,0.53
20230601	,jltest1	,202304181002	,600120.SH	,上交所,卖出,6880527337660003300	,202360192361210417	,6600527342150000300	,KF_6600527342150000300	,VWAP,kf_vwap_plus,已成,09:30:15,1300,3.910,1300,3.910,5083.00,0,0.00,5.48
20230601	,jltest2	,202305181001	,600688.SH	,上交所,卖出,6880527336830004100	,202360192252880723	,6600527342160000000	,KF_6600527342160000000	,VWAP,kf_vwap_plus,已成,09:30:16,200,3.150,200,3.150,630.00,0,0.00,0.68
20230601	,jltest1	,202304181002	,600688.SH	,上交所,卖出,6880527337660004500	,202360192361210823	,6600527342160000100	,KF_6600527342160000100	,VWAP,kf_vwap_plus,已成,09:30:16,1300,3.150,1300,3.150,4095.00,0,0.00,4.42
20230601	,jltest1	,202304181002	,603960.SH	,上交所,买入,6880527337660010500	,202360192361217656	,6600527342160000200	,KF_6600527342160000200	,VWAP,kf_vwap_plus,已成,09:30:16,500,17.610,500,17.610,8805.00,0,0.00,0.69
20230601	,jltest1	,202304181002	,002239.SZ	,深交所,卖出,6880527337660001900	,202360192361209710	,6600527342170000000	,KF_6600527342170000000	,VWAP,kf_vwap_plus,已成,09:30:17,800,2.520,800,2.520,2016.00,0,0.00,2.17
20230601	,jltest2	,202305181001	,300477.SZ	,深交所,买入,6880527336830007900	,202360192252883242	,6600527342170000100	,KF_6600527342170000100	,VWAP,kf_vwap_plus,已成,09:30:17,400,4.570,400,4.570,1828.00,0,0.00,0.14
20230601	,jltest1	,202304181002	,300477.SZ	,深交所,买入,6880527337660007900	,202360192361215342	,6600527342170000200	,KF_6600527342170000200	,VWAP,kf_vwap_plus,已成,09:30:17,2100,4.570,2100,4.570,9597.00,0,0.00,0.76
20230601	,jltest2	,202305181001	,600688.SH	,上交所,卖出,6880527336830004100	,202360192252880723	,6600527342190000000	,KF_6600527342190000000	,VWAP,kf_vwap_plus,已成,09:30:19,200,3.150,200,3.150,630.00,0,0.00,0.68
20230601	,jltest1	,202304181002	,600688.SH	,上交所,卖出,6880527337660004500	,202360192361210823	,6600527342190000100	,KF_6600527342190000100	,VWAP,kf_vwap_plus,已成,09:30:19,1100,3.150,1100,3.150,3465.00,0,0.00,3.74
20230601	,jltest2	,202305181001	,002042.SZ	,深交所,卖出,6880527336830001900	,20236019225287919	,6600527342200000000	,KF_6600527342200000000	,VWAP,kf_vwap_plus,已成,09:30:20,1200,3.170,1200,3.170,3804.00,0,0.00,4.10
20230601	,jltest2	,202305181001	,000088.SZ	,深交所,卖出,6880527336830000100	,20236019225287822	,6600527342200000100	,KF_6600527342200000100	,VWAP,kf_vwap_plus,已成,09:30:20,100,4.930,100,4.930,493.00,0,0.00,0.53
20230601	,jltest1	,202304181002	,002042.SZ	,深交所,卖出,6880527337660002100	,20236019236120969	,6600527342200000200	,KF_6600527342200000200	,VWAP,kf_vwap_plus,已成,09:30:20,6500,3.170,6500,3.170,20605.00,0,0.00,22.23
20230601	,jltest1	,202304181002	,000088.SZ	,深交所,卖出,6880527337660000900	,20236019236120912	,6600527342200000300	,KF_6600527342200000300	,VWAP,kf_vwap_plus,已成,09:30:20,200,4.930,200,4.930,986.00,0,0.00,1.06
20230601	,jltest1	,202304181002	,600366.SH	,上交所,买入,6880527337660008500	,202360192361216444	,6600527342220000000	,KF_6600527342220000000	,VWAP,kf_vwap_plus,已成,09:30:22,14300,7.790,14300,7.790,111397.00,0,0.00,8.77
20230601	,jltest1	,202304181002	,600688.SH	,上交所,卖出,6880527337660004500	,202360192361210823	,6600527342220000100	,KF_6600527342220000100	,VWAP,kf_vwap_plus,已成,09:30:22,8700,3.150,8700,3.150,27405.00,0,0.00,29.56
20230601	,jltest2	,202305181001	,600688.SH	,上交所,卖出,6880527336830004100	,202360192252880723	,6600527342220000200	,KF_6600527342220000200	,VWAP,kf_vwap_plus,已成,09:30:22,1000,3.150,1000,3.150,3150.00,0,0.00,3.40
20230601	,jltest2	,202305181001	,600688.SH	,上交所,卖出,6880527336830004100	,202360192252880723	,6600527342250000000	,KF_6600527342250000000	,VWAP,kf_vwap_plus,已成,09:30:25,100,3.150,100,3.150,315.00,0,0.00,0.34
20230601	,jltest1	,202304181002	,600688.SH	,上交所,卖出,6880527337660004500	,202360192361210823	,6600527342250000100	,KF_6600527342250000100	,VWAP,kf_vwap_plus,已成,09:30:25,400,3.150,400,3.150,1260.00,0,0.00,1.36
20230601	,jltest2	,202305181001	,002435.SZ	,深交所,买入,6880527336830006100	,202360192252882634	,6600527342270000000	,KF_6600527342270000000	,VWAP,kf_vwap_plus,已成,09:30:27,200,4.710,200,4.710,942.00,0,0.00,0.07
20230601	,jltest1	,202304181002	,002435.SZ	,深交所,买入,6880527337660006300	,202360192361212834	,6600527342270000100	,KF_6600527342270000100	,VWAP,kf_vwap_plus,已成,09:30:27,500,4.710,500,4.710,2355.00,0,0.00,0.19
20230601	,jltest2	,202305181001	,002435.SZ	,深交所,买入,6880527336830006100	,202360192252882634	,6600527342290000000	,KF_6600527342290000000	,VWAP,kf_vwap_plus,已成,09:30:29,700,4.700,700,4.700,3290.00,0,0.00,0.26
20230601	,jltest2	,202305181001	,600403.SH	,上交所,卖出,6880527336830003500	,202360192252880119	,6600527342290000100	,KF_6600527342290000100	,VWAP,kf_vwap_plus,已成,09:30:29,400,4.130,400,4.130,1652.00,0,0.00,1.78
20230601	,jltest1	,202304181002	,002435.SZ	,深交所,买入,6880527337660006300	,202360192361212834	,6600527342290000200	,KF_6600527342290000200	,VWAP,kf_vwap_plus,已成,09:30:29,3000,4.700,3000,4.700,14100.00,0,0.00,1.11
20230601	,jltest1	,202304181002	,600403.SH	,上交所,卖出,6880527337660003500	,202360192361210519	,6600527342290000300	,KF_6600527342290000300	,VWAP,kf_vwap_plus,已成,09:30:29,2200,4.130,2200,4.130,9086.00,0,0.00,9.80
20230601	,jltest2	,202305181001	,600403.SH	,上交所,卖出,6880527336830003500	,202360192252880119	,6600527342320000000	,KF_6600527342320000000	,VWAP,kf_vwap_plus,已成,09:30:32,400,4.130,400,4.130,1652.00,0,0.00,1.78
20230601	,jltest1	,202304181002	,600403.SH	,上交所,卖出,6880527337660003500	,202360192361210519	,6600527342320000100	,KF_6600527342320000100	,VWAP,kf_vwap_plus,已成,09:30:32,2300,4.130,2300,4.130,9499.00,0,0.00,10.25
